Tabelle: 12411-0017
Bevölkerung: Kreise, Stichtag, Altersgruppen;;;;;;;;;;;;;;;;;;;;
Fortschreibung des Bevölkerungsstandes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bevölkerungsstand (Anzahl);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Altersgruppen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;unter 3 Jahre;;3 bis unter 6 Jahre;;6 bis unter 10 Jahre;;10 bis unter 15 Jahre;;15 bis unter 18 Jahre;;18 bis unter 20 Jahre;;20 bis unter 25 Jahre;;25 bis unter 30 Jahre;;30 bis unter 35 Jahre;;35 bis unter 40 Jahre;;40 bis unter 45 Jahre;;45 bis unter 50 Jahre;;50 bis unter 55 Jahre;;55 bis unter 60 Jahre;;60 bis unter 65 Jahre;;65 bis unter 75 Jahre;;75 Jahre und mehr;;Insgesamt;
;03452;Aurich, Landkreis;4661;e;4986;e;6902;e;8544;e;5510;e;3766;e;9076;e;9818;e;10632;e;10878;e;10616;e;10443;e;14240;e;16661;e;15669;e;25497;e;21061;e;188960;e
;03453;Cloppenburg, Landkreis;6032;e;6131;e;7995;e;9338;e;5864;e;4223;e;10719;e;11263;e;12009;e;11811;e;11018;e;10437;e;11926;e;13790;e;12673;e;17896;e;13415;e;176540;e
;03454;Emsland, Landkreis;9868;e;10444;e;13891;e;16305;e;10229;e;7354;e;18159;e;19805;e;21543;e;22123;e;20885;e;20040;e;23575;e;27082;e;24990;e;37669;e;30241;e;334203;e
;03455;Friesland, Landkreis;2390;e;2653;e;3737;e;4390;e;2669;e;1802;e;4296;e;4855;e;5654;e;5766;e;5370;e;5202;e;7076;e;9283;e;8475;e;13129;e;13714;e;100461;e
;03456;Grafschaft Bentheim, Landkreis;4297;e;4454;e;5901;e;7207;e;4378;e;2996;e;7285;e;8205;e;8925;e;9020;e;8752;e;8336;e;10182;e;12382;e;11105;e;16301;e;14486;e;144212;e
;03457;Leer, Landkreis;4790;e;5046;e;6715;e;8120;e;5048;e;3472;e;8417;e;9126;e;10311;e;10629;e;10107;e;9316;e;12207;e;14373;e;13092;e;20898;e;17444;e;169111;e
;03458;Oldenburg, Landkreis;3646;e;3841;e;5103;e;6175;e;3823;e;2727;e;6404;e;6390;e;7576;e;8223;e;7888;e;7644;e;9748;e;12196;e;10739;e;15388;e;14454;e;131965;e
;03459;Osnabrück, Landkreis;10419;e;11114;e;14544;e;17185;e;10682;e;7521;e;17501;e;18100;e;21318;e;22147;e;21602;e;20716;e;24873;e;30244;e;28850;e;41656;e;37722;e;356194;e
;03460;Vechta, Landkreis;4635;e;4965;e;6344;e;7750;e;4778;e;3443;e;8923;e;9518;e;9554;e;10079;e;9313;e;8969;e;9955;e;11630;e;10506;e;14594;e;11444;e;146400;e
;03461;Wesermarsch, Landkreis;2320;e;2535;e;3339;e;3940;e;2483;e;1755;e;4429;e;4583;e;5330;e;5125;e;4807;e;4908;e;6273;e;8049;e;7576;e;11352;e;10512;e;89316;e
;03462;Wittmund, Landkreis;1260;e;1464;e;2056;e;2550;e;1595;e;1084;e;2660;e;2765;e;2995;e;3037;e;3097;e;2984;e;4057;e;4789;e;4827;e;8020;e;6773;e;56013;e
;04011;Bremen, kreisfreie Stadt;16565;e;18234;e;23143;e;26043;e;16291;e;11584;e;36681;e;44155;e;43018;e;39829;e;37198;e;33552;e;36668;e;43041;e;38235;e;58760;e;61335;e;584332;e
