"zielkreis_ags","zielkreis","p_x18_bis_24_jahre","tooltip"
"16053","Jena, Stadt",6.24444444444444,"Hier leben rund <b>  9000 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1686 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+6,2 je 100 Personen</b>."
"16054","Suhl, Stadt",-2.86788904560414,"Hier leben rund <b>  1420 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  122 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,9 je 100 Personen</b>."
"16055","Weimar, Stadt",3.1906149592767,"Hier leben rund <b>  4460 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  427 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+3,2 je 100 Personen</b>."
"16061","Eichsfeld",-4.05054644808743,"Hier leben rund <b>  4880 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  593 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-4,1 je 100 Personen</b>."
"16062","Nordhausen",-3.86178861788618,"Hier leben rund <b>  4100 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  475 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,9 je 100 Personen</b>."
"16063","Wartburgkreis",-3.48642911981213,"Hier leben rund <b>  7380 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  772 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,5 je 100 Personen</b>."
"16064","Unstrut-Hainich-Kreis",-3.59006470465456,"Hier leben rund <b>  4790 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  516 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,6 je 100 Personen</b>."
"16065","Kyffhäuserkreis",-3.86603061021666,"Hier leben rund <b>  3350 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  389 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,9 je 100 Personen</b>."
"16066","Schmalkalden-Meiningen",-3.48312578956867,"Hier leben rund <b>  5540 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  579 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,5 je 100 Personen</b>."
"16067","Gotha",-3.65701135624594,"Hier leben rund <b>  6660 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  731 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,7 je 100 Personen</b>."
"16068","Sömmerda",-4.48411433428966,"Hier leben rund <b>  3140 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  422 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-4,5 je 100 Personen</b>."
"16069","Hildburghausen",-4.15590802901758,"Hier leben rund <b>  2710 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  338 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-4,2 je 100 Personen</b>."
"16070","Ilm-Kreis",-2.85731880041874,"Hier leben rund <b>  5410 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  464 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,9 je 100 Personen</b>."
"16071","Weimarer Land",-4.31887866841875,"Hier leben rund <b>  3800 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  493 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-4,3 je 100 Personen</b>."
"16072","Sonneberg",-2.92008864554817,"Hier leben rund <b>  2560 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  224 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,9 je 100 Personen</b>."
"16073","Saalfeld-Rudolstadt",-3.21707976895518,"Hier leben rund <b>  4560 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  440 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,2 je 100 Personen</b>."
"16074","Saale-Holzland-Kreis",-3.06952049112328,"Hier leben rund <b>  4020 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  370 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,1 je 100 Personen</b>."
"16075","Saale-Orla-Kreis",-3.08609035930274,"Hier leben rund <b>  3750 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  347 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,1 je 100 Personen</b>."
"16076","Greiz",-4.81796927187709,"Hier leben rund <b>  3990 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  577 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-4,8 je 100 Personen</b>."
"16077","Altenburger Land",-3.42447571011415,"Hier leben rund <b>  3770 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  387 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,4 je 100 Personen</b>."
"02000","Hamburg, Freie und Hansestadt",4.68608254102899,"Hier leben rund <b>113 170 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>15 910 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+4,7 je 100 Personen</b>."
"03101","Braunschweig, Stadt",5.89529891402388,"Hier leben rund <b> 18 480 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 3268 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+5,9 je 100 Personen</b>."
"03102","Salzgitter, Stadt",-2.25593154414625,"Hier leben rund <b>  6000 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  406 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,3 je 100 Personen</b>."
"03103","Wolfsburg, Stadt",-0.345084872225331,"Hier leben rund <b>  7150 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>   74 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-0,3 je 100 Personen</b>."
"03151","Gifhorn",-5.07867678459972,"Hier leben rund <b> 10 150 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1546 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-5,1 je 100 Personen</b>."
"03153","Goslar",-2.58885686839577,"Hier leben rund <b>  6940 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  539 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,6 je 100 Personen</b>."
"03154","Helmstedt",-3.99812168779768,"Hier leben rund <b>  4970 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  596 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-4,0 je 100 Personen</b>."
"03155","Northeim",-2.84300494826811,"Hier leben rund <b>  7410 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  632 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,8 je 100 Personen</b>."
"03157","Peine",-4.21117249846532,"Hier leben rund <b>  8140 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1029 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-4,2 je 100 Personen</b>."
"03158","Wolfenbüttel",-4.05726788432268,"Hier leben rund <b>  7010 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  853 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-4,1 je 100 Personen</b>."
"03159","Göttingen",1.37128144852098,"Hier leben rund <b> 23 820 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  980 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+1,4 je 100 Personen</b>."
"03241","Region Hannover",1.90125465678928,"Hier leben rund <b> 70 060 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 3996 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+1,9 je 100 Personen</b>."
"03251","Diepholz",-2.60504201680672,"Hier leben rund <b> 13 090 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1023 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,6 je 100 Personen</b>."
"03252","Hameln-Pyrmont",-2.81580281580282,"Hier leben rund <b>  8550 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  722 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,8 je 100 Personen</b>."
"03254","Hildesheim",0.168715353097132,"Hier leben rund <b> 17 980 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>   91 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,2 je 100 Personen</b>."
"03255","Holzminden",-2.56161616161616,"Hier leben rund <b>  4120 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  317 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,6 je 100 Personen</b>."
"03256","Nienburg (Weser)",-2.57390082136426,"Hier leben rund <b>  7590 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  586 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,6 je 100 Personen</b>."
"03257","Schaumburg",-3.76366993324812,"Hier leben rund <b>  9390 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1060 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,8 je 100 Personen</b>."
"03351","Celle",-3.43912776214048,"Hier leben rund <b> 10 300 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1063 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,4 je 100 Personen</b>."
"03352","Cuxhaven",-3.69392365695508,"Hier leben rund <b> 11 360 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1259 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,7 je 100 Personen</b>."
"03353","Harburg",-3.43231692464404,"Hier leben rund <b> 15 050 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1550 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,4 je 100 Personen</b>."
"03354","Lüchow-Dannenberg",-6.21168778095627,"Hier leben rund <b>  2450 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  456 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-6,2 je 100 Personen</b>."
"03355","Lüneburg",0.0519089516987205,"Hier leben rund <b> 12 840 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>   20 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,1 je 100 Personen</b>."
"03356","Osterholz",-4.21008969772386,"Hier leben rund <b>  6430 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  812 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-4,2 je 100 Personen</b>."
"03357","Rotenburg (Wümme)",-2.89868132528311,"Hier leben rund <b> 11 100 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  965 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,9 je 100 Personen</b>."
"03358","Heidekreis",-2.90717637633055,"Hier leben rund <b>  8740 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  762 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,9 je 100 Personen</b>."
"03359","Stade",-2.46418938382172,"Hier leben rund <b> 12 730 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  941 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,5 je 100 Personen</b>."
"03360","Uelzen",-2.84228125580531,"Hier leben rund <b>  5380 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  459 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,8 je 100 Personen</b>."
"03361","Verden",-2.44648318042813,"Hier leben rund <b>  8180 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  600 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,4 je 100 Personen</b>."
"03401","Delmenhorst, Stadt",-0.548954207490793,"Hier leben rund <b>  4800 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>   79 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-0,5 je 100 Personen</b>."
"03402","Emden, Stadt",-0.993029695407238,"Hier leben rund <b>  3490 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  104 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-1,0 je 100 Personen</b>."
"03403","Oldenburg (Oldenburg), Stadt",6.31405735778091,"Hier leben rund <b> 14 180 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 2686 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+6,3 je 100 Personen</b>."
"03404","Osnabrück, Stadt",6.93839779586514,"Hier leben rund <b> 15 850 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 3299 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+6,9 je 100 Personen</b>."
"03405","Wilhelmshaven, Stadt",0.530612244897959,"Hier leben rund <b>  4900 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>   78 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,5 je 100 Personen</b>."
"03451","Ammerland",-3.84916492693111,"Hier leben rund <b>  7660 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  885 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,8 je 100 Personen</b>."
"03452","Aurich",-3.69512464151776,"Hier leben rund <b> 12 090 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1340 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,7 je 100 Personen</b>."
"03453","Cloppenburg",-2.23927836683019,"Hier leben rund <b> 12 640 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  849 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,2 je 100 Personen</b>."
"03454","Emsland",-2.71167083371917,"Hier leben rund <b> 21 600 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1757 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,7 je 100 Personen</b>."
"03455","Friesland",-3.63244224984392,"Hier leben rund <b>  5870 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  640 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,6 je 100 Personen</b>."
"03456","Grafschaft Bentheim",-3.10960706899793,"Hier leben rund <b>  8860 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  827 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,1 je 100 Personen</b>."
"03457","Leer",-2.88538033168105,"Hier leben rund <b> 10 890 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  943 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,9 je 100 Personen</b>."
"03458","Oldenburg, Landkreis",-4.13478824365567,"Hier leben rund <b>  7970 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  989 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-4,1 je 100 Personen</b>."
"03459","Osnabrück, Landkreis",-3.248746163635,"Hier leben rund <b> 22 260 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 2170 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,2 je 100 Personen</b>."
"03460","Vechta",-1.75671826037413,"Hier leben rund <b> 10 530 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  555 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-1,8 je 100 Personen</b>."
"03461","Wesermarsch",-2.61449480642115,"Hier leben rund <b>  5650 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  443 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,6 je 100 Personen</b>."
"03462","Wittmund",-3.34641989156852,"Hier leben rund <b>  3570 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  358 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,3 je 100 Personen</b>."
"04011","Bremen, Stadt",1.50102658010099,"Hier leben rund <b> 36 040 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1623 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+1,5 je 100 Personen</b>."
"04012","Bremerhaven, Stadt",0.517309988062077,"Hier leben rund <b>  7540 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  117 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,5 je 100 Personen</b>."
"05111","Düsseldorf, Stadt",5.92261361562329,"Hier leben rund <b> 32 870 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 5841 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+5,9 je 100 Personen</b>."
"05112","Duisburg, Stadt",0.0824914683481366,"Hier leben rund <b> 29 500 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>   73 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,1 je 100 Personen</b>."
"05113","Essen, Stadt",1.63198191254304,"Hier leben rund <b> 32 440 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1588 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+1,6 je 100 Personen</b>."
"05114","Krefeld, Stadt",-1.26655587450269,"Hier leben rund <b> 13 240 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  503 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-1,3 je 100 Personen</b>."
"05116","Mönchengladbach, Stadt",-0.565653997711961,"Hier leben rund <b> 15 730 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  267 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-0,6 je 100 Personen</b>."
"05117","Mülheim an der Ruhr, Stadt",-1.76987894175222,"Hier leben rund <b>  9060 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  481 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-1,8 je 100 Personen</b>."
"05119","Oberhausen, Stadt",-0.682774572917538,"Hier leben rund <b> 11 960 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  245 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-0,7 je 100 Personen</b>."
"05120","Remscheid, Stadt",-1.22024706236818,"Hier leben rund <b>  6640 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  243 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-1,2 je 100 Personen</b>."
"05122","Solingen, Stadt",-0.934222407445996,"Hier leben rund <b>  9600 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  269 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-0,9 je 100 Personen</b>."
"05124","Wuppertal, Stadt",0.813864712169797,"Hier leben rund <b> 21 830 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  533 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,8 je 100 Personen</b>."
"05154","Kleve",-2.93296884788428,"Hier leben rund <b> 17 560 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1545 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,9 je 100 Personen</b>."
"05158","Mettmann",-2.72925211403109,"Hier leben rund <b> 26 330 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 2156 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,7 je 100 Personen</b>."
"05162","Rhein-Kreis Neuss",-2.75330984411702,"Hier leben rund <b> 24 980 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 2063 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,8 je 100 Personen</b>."
"05166","Viersen",-3.66191607284244,"Hier leben rund <b> 16 840 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1850 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,7 je 100 Personen</b>."
"05170","Wesel",-2.96684118673647,"Hier leben rund <b> 25 210 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 2244 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,0 je 100 Personen</b>."
